label,text
Positive,??????? ????? ??? ?? ????? ?????? ?? ???? ??????? ???? ???? ??? ???? ???? ??????? ?? ????? ?????? ???? ?? ???????? ????? ????? ???? ??????? ??? ?????? ??????? ?????? ????? ????? ??? ???????? ????? ?????? ??????? ?? ??? ???????. ?? ????? ?????? ?? ??????
Positive,??????? ??? ?? ???? ??? ???? ???? ????? ?????? ? ??? ??????. ??? ???? ???? ?? ?????? ??? ??? ??? ???? ??? ???????? ???? ????? ???? ????. ????? ???? ???? ???? ??????? ???? ?????? ???? ?????? ????? ??????? ?????? ?????? ??????. ?? ??????? ???? ?? ?? ????? ?? ?????? ???? ????? ?? ??? ????. ??? ?? ????? ?????? ???? ??? ???? ?? ?????? ???? ???????? ?????? ???? ????. ?? ?????? ??? ??? ??? ??????? ???. ??? ???????? ?????? ?????? ????????? ???? ? ??????? ????? ???? ?????? ????? ??? ???? ?????? ??? ?????? ????? ??????? ???? ?? ?????? ?? ????? ????? ?? ? ?????? ? ????? ????? ?????. ??? ??? ?????? ?????? : . ?? ???? ?????? ??? ???????? ??????? ???? ??? ???????? ??????? ??? ?????
Positive,??? . ????? ?????? ????? ?????. ?????? ?????????? ??? ?????????? ????
Positive,"?????. ?????? ? ??? ??????? ?? ???? ????????? ? ????? ???."
Positive,???? ?? ???? ????? . ?????? ???? ??? ????? ????? ???? ???? ???? ?? ?? ???? ???? ????. ?? ???? ????? ???????? ???? ?????? ??? ???? ??? ???? ????? ?? ????? ??? ?????
Positive,???. ?????? ????? ???.. ????? ???????? ??? ?????
Positive,?? ???? ? ?????. ??? ?????? ??? ?? ???? ??? ??????. ???? ?? ??? ???? ????? ??????
Positive,????????. ??????? ???? ????????? ????? ?????.
Positive,??? ???. ??????? ???????. ????? ???? ??????? ???? ???? ???????
Positive,??? ????? ??? ?? ???? ?????? ??????? ? ??? ??????? ??????? ???? ?? ???? ?? ?????? : ??? ?????? ????? ?? ????? ?????? ???? ? ?? ???? ??????? ???? ???? ????? ??? ?? ????? ???? ????? ?? ?????? ?????? ? ?? ???? ??? ???? ?????? ? ???? ??????? ?? ??? ???? ????? ??????
Positive,???. ???? ??????. ????? ?????? ?? ?????? ?? ??? ????????? ??? ???????
Positive,???? ???? ????? ??????? . ?? ?? ?? ?????? ???? ??? ???. ?? ??
Positive,???? ?? ????? . ??????? ???? ????? ?? ?????. ?? ????? ?? ???? ????? ???? ????? ???????? ??? ??? ??????? ?????? ??????? ?? ?????? ??? ????? ???????? ??? ??? ????? ????? ?????? ????? ?? ????? ????? ???? ?? ???? ?????? ?? ?????
Positive,? ??? ??? ???? ?? ????? ??????? ??? ?????? . ???? ???
Positive,??? ?? ???? ????? ?????? ?????? ???? ???? ??????? ??????
Positive,?? ?????? ??????? ???? ?????? ????? ????? ???? ???? ?????? ??? ?????? ????? ?? ?????? ????? ??? ?? ?????? ?? ???? ???? ????. ???? ???????? ?????? ???? ? ?????.. ????? ?????? ?????? ??? ???? ??? ??????? ??? ???????? ?????? ??? ?????? ??? ????? ???????? ???????? ?? ?????? ??? ??? ????? ?????? ?? ?????????? ??????? ?????? ????? ????? ??? ???????? ???????? ??? ??? ????? ?????????? ?? ?? ???? ??? ???? ???? ???? ??? ?? ???? ???? ??? ????? ??? ???? ??? ???? ????? ?????? ??? ?????? ?? ????? ????? ????? ????? ??? ??? ????? ????? ??? ??????? . ???????? ?????? ???? ?????? ?? ?? ????? ?? ???????? ?????? ??? ????? ????? ??????? ??? ?????? ????? ?? ?????? ??? ???.. ?? ???? ??? ????? ????? ??? ????? ????? ?? ????? ???? ????? ????????? ??? ?? ??? ???? ??? ??? ???? ?? ????? ???? ?? ?????? ???? ????? ???? ???? ?? ????? ????? ??????? ??? ??? ??? ????? ??? ??? ???? ??? ??????? ???? ???? ?? ????? ?? ?????????? ??????????? ???? ???? ??? ??? ?????? ?????? ???? ????? ??? ?? ????? ?????? ????? ?? ?????? ??? ????? ???? ?????? ??? ?? ???????? ???? ?????? ?? ????? ??????? ?? ?????? ?? ????? ???????? ?????? ?? ?????? ?? ?????? ?? ?????? ?????? ?? ????? ?????? ??? ?????? ??? ??????? ??????. ??? ????? ??? ?????????? ?????? ???? ??????? ???? ?? ??????? ?????? ???? ????? ?? ???? ??? ???? ???? ??????? ?????? ?????? ?????????? ?????? ????? ?????? ???? ?? ????? ??? ??????? ????? ?? ????? ??????? ???? ????? ???? ?? ??? ???? ???? ?????? ?????? ?? ?????? ??????? ??????? ??? ??????? ???? ?????? ???????? ?????? ???????? ????? ??????? ... ???? ?? ???? ???? ??? ??????? ??? ??? ??????? ??? ???? ?????? ??? ??? ?????? ??? ???????.. ??? ????? ?? ???????? ?? ????? ????? ???????? ?? ??????? ????? ?? ???????? ?????? ??? ??? ???????. ?? ??????? ????? ??? ?? ????? . ?? ?????? ??? ??? ???? ??? . ??????? ??????? ??????? ???? ??????? ???? ?????????? ?????? ?????????? ??????? ??? ??????? ?????? ?? ??? ?????? ??????? ?? ?????? ?????? ???? ?????? ????? ???? ?????? ????? ?? ?????? ???? ?????? ?????? ??? ?????????? ?????? ???? ????? ?? ???? ????? ????? ?????? ??????? ?? ???.. ?????? ?????? ??????? ?????? ?? ???? ?? ?? ????? ??? ??????? ??? ???? ??? ????? ???? ?????.. ??? ????? ????? ??? ????? ????? ??? ??? ???? ????? ???? ???? ...... :// . . / = ...
Positive,????? ??? . ???? ????? ????? ??????.
Positive,???. ?????? ???????? ????? ??????. ????? ????? ????? ???.
Positive,????? ????? ????? ???? ?? ????? ??? ???? ??????? ???? ???????? ??? ??? ???? . ??????? ?????? ?????? ???? ??????. ??? ????? ???? ?? ????? ??????
Positive,????? ??????? .. ???? ?? ??? ??????? ???? ????? ???? .. ?? ????? ?????? ?????? ???? ????? ????? ??? ??? ????? ??? ????? ????? ??? ?? ???? ?? ??? ??????? .. ??? ????? ??? ?????? ?? ???? ?????? ? ?? ???? ? ????? ????? ??? ??? ???? ? ???? ?? ?? ??? ???? .. ????? ????? ? ????? ???? ?? ???? ??????? ??? ?? ..
Positive,???. ??? ??????. ??? ??????
Positive,??? ???. ???? ?????. ???? ???????? ?????
Positive,????? ????? ?? ??????? ??? ????? .. ???? ????? ??????? ???? ?? ???? ???? ????? ???? ???? ???? ?????? ??????? ???????? ??????? .. ??? ????? ?? ???? ?????? ?????? ?????? ? ?????? ?? ?????
Positive,??? ???? ?? ???? ????? ?? ?????? ??????? ?????? ??? ????? ??? ??????...??? ???? ?? ???? ?? ??? ?? ??????? ??????? ?????? ??? ????? ??? ??????...??? ???? ?? ????? ??? ?????? ????? ??? ??? ?????? ??? ?????? ??? ????? ??? ??????...?? ???? ????? ????? ?? ???? ????? ?????? ??????? ????? ?? ?????? ????? ????? ????????? ??????? ????? ?? ??????
Positive,????? ??????? ??? ?? ?????. ????? ?????? ??? ????. ??????.... ??? ???? ??? ????? ??? ???? ? ?? ???? ????..... ???? ???? ?????? ??? ????? ?? ??? ?? ??? ?? ??? ???? ????? ?? ????? ?? ??????? ?????? ? ????? ??? ???? ???? ? ?? ???? ???? ?? ??????... ??? : . ???? ?? ???????? ??????? ??? ? ?????? ???? ??? ?????? ??? ????? ??? ????? ?? ????..... ??????? ?????? . ??????..... ???? ??????? ???? ???? ???? ???? ???? ????. ????? ?? ??? ?? ??? ?? ????? ?? ?????? ???? ????.... ??? ?? ?????? ??????? ????? ??? ?? ??? ????? ?????? ?? ?? ???? ???? ??? ??? ?? ?????? ??? ????
Positive,?????? ???? ??????? ??????? ???? ???? ?????? ???? ???? ???? ??? ?????? ?? ????? ??????? ??? ?????? ??????? . ???? ??????? ??? ???? ???????? ?????? ??????? ??????? ????? ????? ???? ???????? ????? ???? ????. ????? ??????? ? ??? ??????? ??? ????? ????? ????? ??? ???? ??????? ???????. ???? ??? ?????? ??? ??????? ??? ????? ?????? ?? ?? ??????. ??? ??? ?? ???? ???? ???? ??? ?? ???? ??????? ?? ???? ????? ??????
Positive,????????? ??? ???? ????? ???? ?? ????? ??? ????? . ????? ?? ??? ? ?????. ?????? ..??? ???? ??? ?????? ????? ????? ????? ????
Positive,?????? ??? ????? ??????? ???? ???? ?????? ???? ??????? ?????? ?? ????? ?? ????. ??? ??? ???? ???? ??? ?? ???? ????? ???? ??????? ????? ?? ?????? ??????? .. ???????.. ?????? ????. ????? ?????? ??? ????? ???? ???? ??? ??? ?????? ??? ?????? ????. ???????? ?????? ?? ???????? ??????? ?? ???????
Positive,"??? ????? ????? ?????? ??????? ?? ??????. ?? ???? ??? ???? ???????? ??? ??? ?????. ??????? ?? ????. ??? ????? ??????. ??? ????? ??????. ????? ?????. ????? ???? ???? ???? ?? ?????. ???? ????? ???? ? ???? ?? ????? ????. ????? ??? ???? ??? ???? ???. ????? ???? ?? ?????. ??? ??????? ??????? . ?????? ????.... ???? ????? ?????? ????? ????? ??? ??? : :"
Positive,???. ?????? ????? ?????? ???????? ???????. ????? ?????? ?????
Positive,"???? ???? ???? ????? ??????? ????? ??? ??????? ????? ????? ???? ???????... ????? ?????? ????????? ??? ????? ?????? ??????? ?????? ??????? ????? ?? ????.. ??? ?????? ?? ????? ??????? ????? ??????? ???? ??? ???? ??? ????????? ??????? ????? ????????? ??????? ????????... ?? ???? ?? ?? ???? ??????? ??????? ??????? ????? ????? ?????? ?? ?????? ????? ???? ???? ?? ???? ???? ???? ?????? ?? ??????? ????????? ?? ??? ????? ??? ???? ??? ????? ??????? ??????.. ????? ??? ?? ???????? ?????? ?????? ???????? ??? ???? ????? ???? ??? ??? ????????? ?????.. ??? ?? ??????? ????? ???????.. ???? ??? ???? ???????."
Positive,???? ?????? ?????? ?????? ????? ?????? ??????? ???? ????? ??? ???????? ?????????? ?????? ????? ????? ????????? ?? ??? ??????. ????? ?. ???? ????? ?? ????? ?????? ????? ????? ?????? ?? ????? ??? ??????? ???:. ????? ????? ??? ??? ?? ????? ??? ????? ??? ?? ????? ????? ????? ????? ???? ??? ??? ?? ???? ????? ????? ??? ????? ?????? ??? ????? ??? ??? ??? ??? ???? ????? ????? ????? ?????? ???? ??? ????.. ??? ????? ???????? ????? ??? ????? ??????? ???????? ???????? ???????? ?? ???? ?????? ?????????? ????????.. ?? ???? ????? ??? ?????? ?? ???? ????? :. ??? ??? ???? ??????? ????? ?? ???? ?? ???? ???? ???? ??? ???? ?????? ??? ???? ????? ??? ?? ????? ???? ???? ????? ????? ?????.. ??? ???? ?? ???? ???? ????? ????? ?? ??????? ????? ???? ??? ???? ?? ????? ???????? ??? ???? ????? ???? ?????.. ??? ???? ???? ???? ?? ??????? ???????? ???? ??? ?? ????? ?????? ?? ??? ????? ????? ???? ?? ????? ???? ???? ???? ??????? ?????? ?? ???????.. ??? ???? ???? ??? ????? ?????? ???????? ??? ???? ???? ????? ?? ?????? ????????? ???????? ?????? ??? .. ??? ??? ???? ??????? ?? ???? ?? ?????? ???????? ?????? ?????? ??????? ?????? ?? ????? ??????? ???????.. ??????? ??? ?????? ??????? ?????? ?????? ????? ?????? ?????????? ???????? ???????? ?? ??? ???????? ????????? ??????? ?????? ??? ????? ????? ?????? ?????? ?????? ???????? ???? ??? ?????? ??????? ???? ??????? ?????? ???? ????????? ???????? ??? ????? ????? ???? ???? ????? ?????? ??? ????? ??? ?? ??????? ????? ?? ???? ???? ????? ?? ?????? ?????? ?? ???? ???? ?????? ????? ???? ????? ?????? ??????? ?????? ?? ??????? ?? ???????? ?????? ?????? ????? ??? ??????? ???? ?? ??? ?? ??? ?????. ?????? ??? ??????? ?????? :. ????? ??? ????? ??????. ??????? ?????? ?????? ?????????. ???? ??????. ????? ????? ???????. ????? ??? ??????. ????? ?????? ???????. ?????? ?? ????? ?????? ?? ???? ??? ?????? ?????? ??? ???? ?????? ?? ?????? ??????? ???? ???? ?????? ??? ?? ????? ?? ??????? ??? ????? ???? ??? ????? ?? ???? ??? ????? ????? ??????????? ?? ???? ??????? ????? ????? ???????
Positive,"?? ???? ?????? ? ????? ????? ????? ???? ??????? ???? ?????? ?? ??? ???? ????? ?? ??? ????"
Positive,???? ????? ?? . ?????? ????. ????? ??? ????? ?? ?????? ???? ????? ?? ?????
Positive,???? ?????
Positive,"?? ???? . ?? ???? ??? ?????? ??? ???? ???? . ??????? ????? ?? ????? ???? ??? ????.. ???? ?????? ??? ???? ?? ??????? ????? ????? ?? ????? ?????? ????? ??????. ???? ??? ??????? ??? ??????? ?????? ?? ?????? ?????? ??? ??? ?? ???? ???? ???? ?????? ???? ????? ??? ?? ??? ."
Positive,????????. ???????? ????????? ???????? ???? ?????? ??? ??? ???? ????? ???????.
Positive,????????. ???? ????? ?????????? ??? ?? ????? ??? ??????.
Positive,??? ?????? ?????? . ???? ???? ???? ????? ?? ????? ??? ?????? ???? ???? ????? ????? ?????? ????? ????? ???? ??????. ???? ??? ????????? ??? ???? ??????? ??? ?? ?????? ?? ?????? ???????? ??? ???? ???? ????? ?????? ???? ?????
Positive,?????? ?????????? ?? ????. ?????? ???????? ??? ?????? ??. ??????? ?????? ????? ?????. ???????????? ????? ????. ?? ?????? ???? ??????? ??????. ????? ??? ????? ???????. ?????? ??????? ????? ????. ????? ??? ?????? ?? ??????. ????? ????? ????????? ???????. ??? ??? ??????? ???????. ???????? ???????? ???????????. ????????? ?????? ????? ????. ?? ??????? ??????? ???? ??????. ?? ?????????? ??????? ???????. ???????? ?????? ???? ? ??? ????. ?? ???????? ????????? ?????. ???? ????? ???? ??????. ?? ????????? ????????? ???. ??????? ?????? ?? ??? ????. ?????? ??? ???????. ???? ????????????. ?? ??? ???? ?? ????. ???????? ???????? ????????. ??? ????? ?????? ?????. ????? ?????? ?????????? ??. ??????? ????? ???? ??. ????? ??????? ????????. ???? ????? ????? ?? ????. ???? ?????? ?????? ??????. ?? ????? ???? ??????. ??? ???????. ??? ????? ?????? ???? ??. ?????? ?????? ???? ??. ???????? ????????? ???????. ?????? ?? ?????????????????. ????????? ?????????. ???? ?? ???? ???? ??????. ???? ??????? ??????. ?? ??????? ??????? ??. ????? ???????? ????. ???????? ????? ??????. ????? ??? ??? ????????. ?? ????? ??????? ?? ??????. ??? ??????????? ????. ????????? ??? ???? ??. ?????? ?????? ????? . ??? ??????? ???????. ???? ??????? ?????? ??????. ???? ???????? ?? ?????????. ??? ??????? ??????. ?????? ????? ??? ????. ????? ????? ??? ???????. ??????? ?????????? ????. ?? ???? ??????? ???????. ???????? ?????? ??? ????. ???????? ?????. ????? ?????? ?????? ?????? . ??? ????? ?????? ????. ?? ???????? ??????? ?????. ??? ???? ????????? ?????????. ?????????? ??? ?????. ?????? ???? ?? ????????. ??????? ??????? ??????. ????? ??????? ???????. ??? ???????? ?????????. ????????? ?????? ?? ?????. ?? ??? ??????? ???????????. ??? ????? ?????? ??????. ??????? ?? ????? ??????. ?????? ?????????? ??????. ??? ????? ?????? ???????. ?????? ???? ??????. ??????? ?? ????? ????. ???????? ????????? ??. ???????? ????????? ???????. ?? ??????? ??? ????. ????? ??????? ?? ????????. ??????? ?????? ??? ??? ????. ?? ??????? ???????? ???????. ?????? ???? ??? ???? ?????. ????????? ?? ????? ???????. ?????? ?????? ?????? . ???? ??? ???????? ????????. ????? ??? ????? ??????. ???? ????? ?? ??? ????
Positive,????????. ?? ?? ???? ?????? ????? ?????? ???????? ?????? ???? ??????? ???? ???? ???? ?????? ????.
Positive,???? ??? ??????? ??? ??? ?????? ??? ???? ?? ???? ?? ??? ????? ???? ????? ?????? ???? ?????? ?? ??? ????? ????? ??????? ?????? ???? ?? ????? ???????? ?? ?? ?????? ?????? .. ???? ?????? ???? ???? .. ????? ?????? ???????? ??????? ??????? .. ?? ???? ???? ????? .. ?????? ????? ????? ??? ??????? ??? ????? .. ????? ????? ???? ??? ???????? ? ???? .. ???? ????? ?????? ???? ???? ??? ??? ???? ????? ????? ?????? .. ??? ?????? ???? ???? ?? ???? ???? ???? ???? ?????? ??????? ????? ????? ????? ???? ?? ?? ???? ???? ??? ??? ???? ????? ?????? ????? ??????? ??? ?????? ??????? .. ????? ?? ??? ???????? ??? ???? ?????? ??? ????? ?? ????? ?????? ???? ?? ???? ?? ??? ?? ??? ???? ?? ?? ??? ????? ??? ??? ?? ????? ?????? ..??? ?? ??? ?? ???? ??? ???? ???? ?????? ?? ???????? . ????? ?? ????? ?????? ????? ???? ?????? ????? ??? ????? ??? ???? ??? ????? ??? ????? ???? ??? ???? ??? ??? ????? ?? ???? ???? ????? ??? ????? ?? ??? ????? ?? ??? . ??? ??? ????? ????? ??????? ??? ????? ?????? ???? ????? ??????
Positive,?????? ?????? ?? ???? ??? ??? ?????? ?? ?????? ????? ???? ?????? ??????? ?????? ??? ??? ???? ?????? ????. ????? ???? ??? ?? ?? ???? ????? ???? ???? ???? ??????? ??? ???? ?????? ???? ??? ???? ????? ????? ?????? ?? ???? ???? ??????? ???? ????. ?????? ?? ?????? ??? ??? ???? ???? ???? ?? ???. ?? ?? ??? ???? ???? ??? ?????? :
Positive,????????. . ???? ?? ?????? ?? ??????? ?? ???? ???????? ????....??? ???? ???? ??? ???? ???? ?????? ??? ??? ?? ????????? ?????? ????? ??? ?????? ??????? ????????? ?????...
Positive,????? ????? ??????.... ??? ?????? ????? ?????? ?? ???????...??? ??????? ??????? ?? ?????? ????? ?? ????????
Positive,"??????? ?????? ?????? ?????? ?????? ????? ??? ???? ???? ?????? ?????? ?? ?????? ??? ????? ?? ??? ?????. ??????? ????? ???? ????? ???? ?????? ??????? ?????? ??????? ???? ?? ?????? ?? ??????? ??? ?? ?????? ????? ?? ??? ?? ???? ???? ???? ??? ??????? ??????? ?????.. ?????? ???? ??? ??? ???? ?? ?? ??? ??? ???? ??? ???? ???? ?????? ???? ?????? ???? ?????? ????? ?? ?????? ????? ??? ????????? ???? ???? ???? ??????. ???? ???? ?? ???? ??? ??? ? ??? ??? ?????? ??? ?????? ?? ???? ???? ??? ?? ?????? ?????? ???????. ???? ?? ????? ?? ?????? ?? ???? ?? ???? ????. ??? ????? ???? ????? ???? ?? ?????? ????? ?????? ???."
Positive,???? ???? ???? ?????? . ??????? ???? ??????? ??????? ????? ?? ???????.
Positive,??? ???. ????? ????? ???? ?? ??????? ???? ??? ????.
Positive,????? ?? ???? ???? ?? ?????
Positive,?????? ?????? ??? . ???? ?????????. ??? ?????? ???? ????? ????
Positive,???? ????? ?? ???? ???? ???? ?????? ?? ??????? ???
Positive,???. . ???? ?????? ?? ????? ??????
Positive,???? ????? . ???? ?? ??? ???? .. ??? ???? ?? ?????. ?????? ?? ???? ???????? ???????
Positive,???. ?????? ??? ?????? ?????? ???? ???? ?? ??????.
Positive,???? ????? ????? ????? ??? ???? ??? ???? .. ????? ????? ?? ???? ???? ? ?????
Positive,?????. ???? ??? ? ???? ?????? ? ?????? ???? .. ?? ???? ?????? ????? ??????? ?? ??????? ??????? . ?? ????? ??? ?? ????? ?????? ??????? ? ????? ???????? ?? ????? ??? ??? ... ? ??? ??????? ???? ?????? ??????
Positive,?????. . ????????
Positive,????????. ? ?? ??????. ???????? ? ??? ?????
Positive,????? ???? ???? ?????? ?????? ???? ??? ???? ?.???? ?????? ?????? ?.???? ???? ?? ??? ?????? ????? ... ??? ?? ??????? ???? ?? ??? ??? ???? ?? ???????? ?????? ?? ??????? ????? ?? ?????? ??????? ??????? ????? ??? ???? ???? ????? ??? ???? ????????? ???????? ??????????? ... ?????? ??? ??????? ?? ???? ???? ???? ??? ... ??? ???? ???? ??? ??? ??? ....
Positive,?????? ??? ????? ????? ????? ??? ????? ????? ??? ?????? ??????? ??? ???? ????? ??? ?????? ????? ??????
Positive,????? ????? ???? ????? ????? ????????? ???? ???? ??? ?????? ?? ???? ????
Positive,?? ???? ? ???? ? ???? ? ??? ?? ????. ??? ????? ????? ?? ???????? ? ???????
Positive,"??? ?????? ?????? ???? ?????? ? ?? ???? ???? ??? ?? ?????? ?? ????? ????? ? ?????? ??? ??????? ??? ?????? ??? ??????? ?????????? ???? ??????? ??? ?????? ??? ??? ????? ????? ?????? ??????? ???????? ????? ????? ????? ?? ??????? ???????? ???? ? ??? ????? ??????? ??? ??? ????? ???????? ??????? ??????? ???????????? ?? ????? ????? ???? ?????? ???? ???? ?? ?????? ???? ????? .. ???? ?? ????? ???? ????? ??? ??? ?? ????? ??????? ?? ??? ?????? ??????? ."
Positive,"????? ?????? ?? ???? ??? ????? ??? .. ?????? ??? ???? ???? ??? ?? ????? ?? ????? ???? ???? ?????? ?? ?? ???? .. ?? ?????? ???? ???? ???? ?? ????? . ??? ????? ??? ???????? ?????? ??????? ?? ?????? ??? ???? ???? ??????? ???? .. ????? ? ??????. ????. ??? ??? ????? ?? ??? ?????? ????? ?? ????? ???????? ? ????? ???? ??? ???? .. ???? ?? ?????? ?? ?????? ??? ???? . ???? ??? ???? ????? ?? ???? ???? ????. ?????? ?? ????? ??? ? ????? ?????? ?? ???? ? ???????? ?? ???? .. ?????? ???? ?????? ?????? ??????? ???? ??? ????? ????. ????? ??? ???????? ?? ??? ??? ??????? ?????????? ???????. ??? ??? ?? ??? ???? ????? ?????? ?????? ???? ????? ???? ????? ????? ???? ???? ??? ??? ??????? ?????? ????? ????? ?? ??? ????? . ???? ?????? ?? ?????? ?? ????? ??????? ?? ????????? ???????? ???????? ???. ???? ???? ??? ?? ??????? ?????????? ????????? ??? ??? ?? ??????? ????????. ?????? ??? ??? ???? ????? ?? ??????? ???????? ??? ??????? ???? ? ??? ?????? ??????? ???? ?????? .. ??? ???? ????? ??????? ???? ?? ???????? ???? ?????? ???? ??? ???? ?? ???? ???? ?????. ?? ????? ??? ???? ???? ????? ? ?????? ???? ?? ????? ??? ???????. ???? ??? ??? ????? ??????? ?? .. ?? ??? ???? ?????? ??? ??? ??????? ????? ?????? ??????? ??? ???? ?? ???? ?????? ?. ???? ???? ?? ????? ???????? ? ???????? ??????? ? ?????? ??????? ? ?? ?????? ??????? ???? ?????? ??? ??? ???? ???? ?? ???? ????? ??????? ??? ????? ???? ?????? ?????? ???? ????? ?? .. ?????? : ???? ????? . ???? ????? . ??? ????? ??????. ???? ???? ???? ?????? ???? ??? ?? ???? ??????. ????? ?? ????? ???? ????? ?????? ????? ???? ?????? ????? ????? ? ????? ??? ?????? ????? ??????? ?? ????? ????? .. ???? : ?????? ??? ?????? ????. ???? ?????? ??????? :"
Positive,???? ????? ?? ????? ??????..??? ?????? ????..???? ?? ????? ??? ?????? ..
Positive,???? ??? ????? ?????? ???? ??????
Positive,?????? ?? ??? ????? ??????? ???? ?????? ??? ???????? ????. ???? ???? ?? ????. ????? ?? ??? ?? ?????. ?????? ?????? ?????? ?????. ?? ???? ?? ????. ??????? ??? ????? ????? ????. ???? ????? ?????? ??? ???? ?????. . ??? ???? ????? ??????. ????? ?? ?????? ?????? ????. ????? ??? ????? ??????? ????? ??????. ???? ????
Positive,???? ???? . ???? ???? ?? ???? ?? ????? ??????? ???????? ????? ?????? ????????? ??? ?????.
Positive,???? ???? ? ????? ????? . ?????? ??? ?????? ????? ... ??????? ?????? ...?????? ??? ????? ?? ???? ?????? ????? ... ?????? ???? ????? ?????? ???? ???. ????? ???????? ?????....
Positive,. ?????? ????? ??????? ?????? ????? ????? ????????? ????? ????? ??? ???. ?? ????
Positive,. ???? ?? ????? ? ?????? ???.
Positive,?? ????? ???? ??? ????? ???? ?? ???? ?? ????? ?????. ????? ??? ??? ?????. ??? ?????? ?? ??? ??? ??????. ??? ??? ?????? ?????? ??? ??? ???? ????? ??. ???? ????? ?? ????????? ?? ??????. ???? ???????
Positive,????? ????? ??????? . ????? ????? ?????.????? ????? ???. ????
Positive,"?? ???? ?????? ?? ????? ?? ???? ??? ???? ???????? ??? ????? ?????? ?? ?? ???? ? ???????. ??? ???? ????? ?? ??? ???? ? ???? ?? ??? ?? ???? ????? ??? ???? ? ??? ? ??? ???? ??? ?? ???? .. ??? ????? ????? ???????? ??????? ??? ????? ???? ????? ?? ??? ???? ? ????? ??? ?? ?????? ???. ?? ????? ???? ?????? ????? ???? ??? ???? ????????? ??????? ? ???????? ??????? ???????? ? ??????? ???? ?? ?? ?? ?????? ? ? ????? ?? ?? ????? ?? ???? ??????? ??????? ? ????????? ??.. ???? ???? ????? ?????? ?? ?? ?????? ? ????? ? ?????? ??????? ?? ??? ? ????? ??? ???? ? ???? ? ??? ????? ?????? ??? ??? ???? ?????.. ????? ?????? ??????? ????? ?? ????? ? ??? ???? ???? ?? ?? ???? ????? ?? ?? ????? ?? ??????? ???????? ? ????????? ???? ???? ????.. ??? ?????? ????? ?????? ?? ????? ????? ??????? ???? ??? ????? ? ?????? ??? ???? ? ??? ? ???? ??? ? ??????? ??? ?? ????.. ???? ???? ???? ??? ???? ?? ????? ? ???? ????? ???? ???.. ??? ? ??????? ????? ??????? ????.. ?????? ????? ????? ?????? ??? ??????? ???? ????? ???? ?? ???? ???? ????? ??? ??? ???? ???? ??????.. ?????? ??? ?? ????? ??? ????? ?? ??? ?????? ??????? ?? ?????? ?? ??? ???? ???? ???? ?? ????? ???? ????? ??? ????? ??????.. ??????? ??? ????? ??? ???? ???? ?????? ?? ????? ?????? ??? ??? ???? ??? ?? ???? ???? ??? ??? ????? ???? ?????? ?? ?? ???? ???? ?? ??? ????? ????? ??? ??? ???? ?????? ????? ????.. ??? ???? ??????? ?????? ????? ??? ???? ?? ??? ????? ???? ????? ???? ? ?????? ?? ??????.. ?? ???? ??? ????? ???? ???? ?? ??????? ?? ???? ???? ??? ???? ????? ?????? ?? ??? ??.. ?? ??????? ?????? ??? ???? ?? ??? ??????? ??? ?? ????? ?? ??? ?? ?????? ???."
